id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region,bmi,sport_category,Female_M,Male_M,Female_P,Male_P
63886,Serhiy Volodymyrovych Kravchuk,M,28.0,178.0,72.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Epee, Team",Bronze,Russia,22.7,Miscellaneous,8,42,16.0,84.0
63887,Stanislav Mykhailovych Kravchuk,M,19.0,182.0,78.0,Ukraine,UKR,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Aerials,,Ukraine,23.5,Skiing,41,37,52.56,47.44
63887,Stanislav Mykhailovych Kravchuk,M,23.0,182.0,78.0,Ukraine,UKR,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Aerials,,Ukraine,23.5,Skiing,34,27,55.74,44.26
63887,Stanislav Mykhailovych Kravchuk,M,27.0,182.0,78.0,Ukraine,UKR,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Aerials,,Ukraine,23.5,Skiing,40,50,44.44,55.56
63887,Stanislav Mykhailovych Kravchuk,M,31.0,182.0,78.0,Ukraine,UKR,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Aerials,,Ukraine,23.5,Skiing,46,36,56.1,43.9
63888,Valentyn Ivanovych Kravchuk,M,24.0,188.0,89.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Coxed Eights,Bronze,Ukraine,25.2,Paddling,0,8,0.0,100.0
63889,Alla Volodymyrivna Kravets,F,23.0,187.0,78.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball,,Ukraine,22.3,Team,24,13,64.86,35.14
63890,"Inesa Mykolavna Kravets (Shuliak-, -Izvachuk)",F,21.0,178.0,60.0,Soviet Union,UKR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Long Jump,,Ukraine,18.9,Combined,15,8,65.22,34.78
63890,"Inesa Mykolavna Kravets (Shuliak-, -Izvachuk)",F,25.0,178.0,60.0,Unified Team,UKR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Long Jump,Silver,Ukraine,18.9,Combined,10,1,90.91,9.09
63890,"Inesa Mykolavna Kravets (Shuliak-, -Izvachuk)",F,29.0,178.0,60.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Long Jump,,Ukraine,18.9,Combined,27,24,52.94,47.06
63890,"Inesa Mykolavna Kravets (Shuliak-, -Izvachuk)",F,29.0,178.0,60.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Triple Jump,Gold,Ukraine,18.9,Combined,27,24,52.94,47.06
63891,Volodymyr Kravets,M,23.0,163.0,60.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Lightweight,,Ukraine,22.6,Combat,6,25,19.35,80.65
63892,Igor Aleksandrovich Kravtsov,M,22.0,192.0,105.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Quadruple Sculls,,Russia,28.5,Paddling,12,36,25.0,75.0
63892,Igor Aleksandrovich Kravtsov,M,30.0,192.0,105.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Quadruple Sculls,Gold,Russia,28.5,Paddling,8,24,25.0,75.0
63893,Sergey Mikhaylovich Kravtsov,M,28.0,172.0,75.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Multihull,,Russia,25.4,Water,0,10,0.0,100.0
63893,Sergey Mikhaylovich Kravtsov,M,32.0,172.0,75.0,Unified Team,RUS,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Multihull,,Russia,25.4,Water,1,12,7.69,92.31
63893,Sergey Mikhaylovich Kravtsov,M,36.0,172.0,75.0,Belarus,RUS,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Multihull,,Russia,25.4,Water,0,14,0.0,100.0
63894,Serhiy Tarasovych Kravtsov,M,20.0,168.0,74.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Sprint,,Ukraine,26.2,Cycling,0,4,0.0,100.0
63894,Serhiy Tarasovych Kravtsov,M,20.0,168.0,74.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling 1,000 Metres Time Trial",,Ukraine,26.2,Cycling,0,4,0.0,100.0
63894,Serhiy Tarasovych Kravtsov,M,24.0,168.0,74.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Cycling,Cycling Sprint,,Ukraine,26.2,Cycling,0,4,0.0,100.0
63894,Serhiy Tarasovych Kravtsov,M,28.0,168.0,74.0,Soviet Union,UKR,1976 Summer,1976,Summer,Montreal,Cycling,Cycling Sprint,,Ukraine,26.2,Cycling,0,2,0.0,100.0
63895,Vladimir Nikolayevich Kravtsov,M,26.0,174.0,86.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Handball,Handball,Gold,Russia,28.4,Team,13,36,26.53,73.47
63895,Vladimir Nikolayevich Kravtsov,M,30.0,174.0,86.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Handball,Handball,Silver,Russia,28.4,Team,20,39,33.9,66.1
63896,Olga Pavlovna Kravtsova,F,23.0,164.0,54.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,"Athletics 5,000 Metres",,Belarus,20.1,Combined,27,20,57.45,42.55
63896,Olga Pavlovna Kravtsova,F,27.0,164.0,54.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics 5,000 Metres",,Belarus,20.1,Combined,33,20,62.26,37.74
63910,Tatyana Aleksandrovna Kraynova (-Romashkan),F,21.0,185.0,69.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball,Gold,Russia,20.2,Team,24,39,38.1,61.9
63911,Andrey Sergeyevich Kraytor,M,23.0,178.0,91.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Canadian Singles, 200 Metres",,Russia,28.7,Paddling,4,18,18.18,81.82
63926,Roman Sergeyevich Krech,M,20.0,180.0,78.0,Kazakhstan,KAZ,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating 500 Metres,,Kazakhstan,24.1,Skating,3,9,25.0,75.0
63926,Roman Sergeyevich Krech,M,20.0,180.0,78.0,Kazakhstan,KAZ,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating 1,000 Metres",,Kazakhstan,24.1,Skating,3,9,25.0,75.0
63926,Roman Sergeyevich Krech,M,24.0,180.0,78.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating 500 Metres,,Kazakhstan,24.1,Skating,6,20,23.08,76.92
63926,Roman Sergeyevich Krech,M,24.0,180.0,78.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating 1,000 Metres",,Kazakhstan,24.1,Skating,6,20,23.08,76.92
63934,Kaido Kreen,M,31.0,193.0,88.0,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Beach Volleyball,Beach Volleyball,,Estonia,23.6,Team,0,2,0.0,100.0
63935,Galina Sergeyevna Kreft-Alekseyeva,F,26.0,168.0,68.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Kayak Doubles, 500 Metres",Gold,Russia,24.1,Paddling,17,32,34.69,65.31
63935,Galina Sergeyevna Kreft-Alekseyeva,F,30.0,168.0,68.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Kayak Doubles, 500 Metres",Silver,Russia,24.1,Paddling,20,17,54.05,45.95
63992,Nataliya Mikhaylovna Kresova-Rusakova,F,24.0,177.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics 100 Metres Hurdles,,Russia,22.3,Combined,72,59,54.96,45.04
63992,Nataliya Mikhaylovna Kresova-Rusakova,F,28.0,177.0,70.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 100 Metres,,Russia,22.3,Combined,74,51,59.2,40.8
63992,Nataliya Mikhaylovna Kresova-Rusakova,F,28.0,177.0,70.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 200 Metres,,Russia,22.3,Combined,74,51,59.2,40.8
63992,Nataliya Mikhaylovna Kresova-Rusakova,F,32.0,177.0,70.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics 200 Metres,,Russia,22.3,Combined,69,46,60.0,40.0
63992,Nataliya Mikhaylovna Kresova-Rusakova,F,32.0,177.0,70.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics 4 X 100 Metres Relay,,Russia,22.3,Combined,69,46,60.0,40.0
63994,Marina Kress,F,27.0,195.0,84.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Basketball,Basketball,,Belarus,22.1,Team,12,0,100.0,0.0
64018,Yuliya Yurivna Krevsun (Hurtovenko-),F,27.0,170.0,58.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 800 Metres,,Ukraine,20.1,Combined,46,32,58.97,41.03
64018,Yuliya Yurivna Krevsun (Hurtovenko-),F,31.0,170.0,58.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Athletics,Athletics 800 Metres,,Ukraine,20.1,Combined,53,33,61.63,38.37
64019,Vitold Anatolyevich Kreyer,M,24.0,180.0,70.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Triple Jump,Bronze,Russia,21.6,Combined,17,49,25.76,74.24
64019,Vitold Anatolyevich Kreyer,M,27.0,180.0,70.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Triple Jump,Bronze,Russia,21.6,Combined,18,49,26.87,73.13
64019,Vitold Anatolyevich Kreyer,M,31.0,180.0,70.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Triple Jump,,Russia,21.6,Combined,27,46,36.99,63.01
64043,Evita Krievne,F,18.0,167.0,58.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating 1,000 Metres",,Latvia,20.8,Skating,2,23,8.0,92.0
64043,Evita Krievne,F,18.0,167.0,58.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating 1,500 Metres",,Latvia,20.8,Skating,2,23,8.0,92.0
64044,Alberts Krievs,M,21.0,172.0,72.0,Latvia,LAT,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Bantamweight, Greco-Roman",,Latvia,24.3,Combat,0,7,0.0,100.0
64049,Aigars Krikis,M,21.0,178.0,73.0,Soviet Union,LAT,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Singles,,Latvia,23.0,Sliding,1,5,16.67,83.33
64049,Aigars Krikis,M,21.0,178.0,73.0,Soviet Union-1,LAT,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'S Doubles,,Latvia,23.0,Sliding,1,5,16.67,83.33
64049,Aigars Krikis,M,25.0,178.0,73.0,Soviet Union-1,LAT,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'S Doubles,,Latvia,23.0,Sliding,3,3,50.0,50.0
64050,Anatoli Krikun,M,20.0,190.0,87.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball,Bronze,Russia,24.1,Team,11,18,37.93,62.07
64067,Dimants Krijnis,M,19.0,192.0,94.0,Soviet Union,LAT,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Coxed Fours,Silver,Latvia,25.5,Paddling,0,6,0.0,100.0
64068,Dzintars Krijnis,M,22.0,193.0,96.0,Soviet Union,LAT,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Coxed Fours,Silver,Latvia,25.8,Paddling,0,6,0.0,100.0
64070,Hryhoriy Yakovych Kriss,M,23.0,175.0,71.0,Soviet Union,UKR,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Epee, Individual",Gold,Ukraine,23.2,Miscellaneous,0,4,0.0,100.0
64070,Hryhoriy Yakovych Kriss,M,23.0,175.0,71.0,Soviet Union,UKR,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Epee, Team",,Ukraine,23.2,Miscellaneous,0,4,0.0,100.0
64070,Hryhoriy Yakovych Kriss,M,27.0,175.0,71.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Epee, Individual",Silver,Ukraine,23.2,Miscellaneous,0,9,0.0,100.0
64070,Hryhoriy Yakovych Kriss,M,27.0,175.0,71.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Epee, Team",Silver,Ukraine,23.2,Miscellaneous,0,9,0.0,100.0
64070,Hryhoriy Yakovych Kriss,M,31.0,175.0,71.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Epee, Individual",,Ukraine,23.2,Miscellaneous,0,7,0.0,100.0
64070,Hryhoriy Yakovych Kriss,M,31.0,175.0,71.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Epee, Team",Bronze,Ukraine,23.2,Miscellaneous,0,7,0.0,100.0
64140,Boris Kriunov,M,25.0,180.0,75.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics 400 Metres Hurdles,,Russia,23.1,Combined,18,49,26.87,73.13
64140,Boris Kriunov,M,25.0,180.0,75.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics 4 X 400 Metres Relay,,Russia,23.1,Combined,18,49,26.87,73.13
64142,Aleksandr Krivchinkov,M,21.0,177.0,63.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,"Athletics 1,500 Metres",,Russia,20.1,Combined,72,59,54.96,45.04
64145,Svetlana Vladimirovna Krivelyova,F,23.0,184.0,94.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Shot Put,Gold,Russia,27.8,Combined,47,57,45.19,54.81
64145,Svetlana Vladimirovna Krivelyova,F,27.0,184.0,94.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Shot Put,,Russia,27.8,Combined,57,44,56.44,43.56
64145,Svetlana Vladimirovna Krivelyova,F,31.0,184.0,94.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Shot Put,,Russia,27.8,Combined,72,54,57.14,42.86
64145,Svetlana Vladimirovna Krivelyova,F,35.0,184.0,94.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Shot Put,,Russia,27.8,Combined,72,59,54.96,45.04
64146,Aleksey Ivanovich Kriventsov,M,22.0,178.0,70.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 100 Metres Breaststroke,,Belarus,22.1,Aquatics,14,10,58.33,41.67
64147,Pavel Eduardovich Krivitsky,M,28.0,184.0,115.0,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics Hammer Throw,,Belarus,34.0,Combined,35,17,67.31,32.69
64150,Sergey Vladimirovich Krivokrasov,M,23.0,180.0,84.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey,Silver,Russia,25.9,Skating,28,46,37.84,62.16
64151,Mikhail Petrovich Krivonosov,M,23.0,189.0,90.0,Soviet Union,BLR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Hammer Throw,,Belarus,25.2,Combined,1,2,33.33,66.67
64151,Mikhail Petrovich Krivonosov,M,27.0,189.0,90.0,Soviet Union,BLR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Hammer Throw,Silver,Belarus,25.2,Combined,3,3,50.0,50.0
64152,Antonina Vladimirovna Krivoshapka,F,25.0,168.0,59.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics 400 Metres,,Russia,20.9,Combined,69,46,60.0,40.0
64152,Antonina Vladimirovna Krivoshapka,F,25.0,168.0,59.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics 4 X 400 Metres Relay,Silver,Russia,20.9,Combined,69,46,60.0,40.0
64153,Yelena Anatolyevna Krivoshey,F,19.0,172.0,45.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Group,Bronze,Russia,15.2,Gymnastics,47,52,47.47,52.53
64154,Andrey Krivosheyev,M,27.0,178.0,79.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating 5,000 Metres",,Russia,24.9,Skating,28,46,37.84,62.16
64155,Olga Yuryevna Krivosheyeva,F,27.0,180.0,71.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball,Gold,Russia,21.9,Team,24,39,38.1,61.9
64156,Denis Ivanovich Krivoshlykov,M,29.0,180.0,85.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball,Gold,Russia,26.2,Team,36,52,40.91,59.09
64156,Denis Ivanovich Krivoshlykov,M,33.0,180.0,85.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Handball,Handball,Bronze,Russia,26.2,Team,35,38,47.95,52.05
64156,Denis Ivanovich Krivoshlykov,M,37.0,180.0,85.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball,,Russia,26.2,Team,53,40,56.99,43.01
64157,Andrey Anatolyevich Krivov,M,26.0,185.0,72.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics 20 Kilometres Walk,,Russia,21.0,Combined,69,46,60.0,40.0
64158,Dmytro Ivanovych Krivtsov,M,27.0,180.0,74.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Cycling,"Cycling Road Race, Individual",,Ukraine,22.8,Cycling,9,3,75.0,25.0
64159,Vladimir Krivtsov,M,20.0,192.0,81.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming 100 Metres Butterfly,,Russia,22.0,Aquatics,19,39,32.76,67.24
64160,Yuriy Ivanovych Krivtsov,M,25.0,178.0,72.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Road Race, Individual",,Ukraine,22.7,Cycling,5,16,23.81,76.19
64160,Yuriy Ivanovych Krivtsov,M,25.0,178.0,72.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Cycling,Cycling Individual Time Trial,,Ukraine,22.7,Cycling,5,16,23.81,76.19
64161,Denis Krivushkin,M,23.0,182.0,78.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Sprint,,Kazakhstan,23.5,Skiing,26,41,38.81,61.19
64161,Denis Krivushkin,M,23.0,182.0,78.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Kazakhstan,23.5,Skiing,26,41,38.81,61.19
64161,Denis Krivushkin,M,23.0,182.0,78.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing 10/10 Kilometres Pursuit,,Kazakhstan,23.5,Skiing,26,41,38.81,61.19
64161,Denis Krivushkin,M,27.0,182.0,78.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Kazakhstan,23.5,Skiing,29,40,42.03,57.97
64176,Konstantin Stanislavovich Krizhevsky,M,26.0,175.0,71.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Football,Football,,Russia,23.2,Team,0,26,0.0,100.0
64225,Oleh Oleksandrovych Kroka,M,21.0,180.0,96.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Heavyweight, Greco-Roman",,Ukraine,29.6,Combat,8,24,25.0,75.0
64226,Lyudmila Vasilyevna Krokhina,F,22.0,172.0,85.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Coxed Fours,Bronze,Russia,28.7,Paddling,17,32,34.69,65.31
64284,Pavel Vadimovich Krotov,M,21.0,168.0,70.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Aerials,,Russia,24.8,Skiing,70,102,40.7,59.3
64288,Viktor Alekseyevich Krovopuskov,M,27.0,179.0,76.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Sabre, Individual",Gold,Russia,23.7,Miscellaneous,8,23,25.81,74.19
64288,Viktor Alekseyevich Krovopuskov,M,27.0,179.0,76.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Sabre, Team",Gold,Russia,23.7,Miscellaneous,8,23,25.81,74.19
64288,Viktor Alekseyevich Krovopuskov,M,31.0,179.0,76.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Sabre, Individual",Gold,Russia,23.7,Miscellaneous,21,33,38.89,61.11
64288,Viktor Alekseyevich Krovopuskov,M,31.0,179.0,76.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Sabre, Team",Gold,Russia,23.7,Miscellaneous,21,33,38.89,61.11
64290,Serge Krowakow,M,21.0,194.0,74.0,Turkmenistan,TKM,2012 Summer,2012,Summer,London,Swimming,Swimming 100 Metres Freestyle,,Turkmenistan,19.7,Aquatics,1,1,50.0,50.0
64343,Nikolay Nikolayevich Kruglov,M,24.0,180.0,72.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 10 Kilometres Sprint,,Russia,22.2,Skiing,53,91,36.81,63.19
64343,Nikolay Nikolayevich Kruglov,M,24.0,180.0,72.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 12.5 Kilometres Pursuit,,Russia,22.2,Skiing,53,91,36.81,63.19
64343,Nikolay Nikolayevich Kruglov,M,24.0,180.0,72.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 15 Kilometres Mass Start,,Russia,22.2,Skiing,53,91,36.81,63.19
64343,Nikolay Nikolayevich Kruglov,M,24.0,180.0,72.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,Silver,Russia,22.2,Skiing,53,91,36.81,63.19
64343,Nikolay Nikolayevich Kruglov,M,28.0,180.0,72.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon 20 Kilometres,,Russia,22.2,Skiing,58,76,43.28,56.72
64344,Nikolay Konstantinovich Kruglov,M,26.0,171.0,67.0,Soviet Union,RUS,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon 20 Kilometres,Gold,Russia,22.9,Skiing,15,36,29.41,70.59
64344,Nikolay Konstantinovich Kruglov,M,26.0,171.0,67.0,Soviet Union,RUS,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,Gold,Russia,22.9,Skiing,15,36,29.41,70.59
64345,Sergey Valeryevich Kruglov,M,31.0,182.0,90.0,Unified Team-2,EUN,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Four,,Russia,27.2,Sliding,3,19,13.64,86.36
64345,Sergey Valeryevich Kruglov,M,33.0,182.0,90.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Four,,Russia,27.2,Sliding,2,15,11.76,88.24
64346,Sergey Andreyevich Kruglov,M,23.0,175.0,72.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Air Rifle 10 Metres,,Russia,23.5,Target,12,26,31.58,68.42
64347,Larisa Nikolayevna Kruglova,F,31.0,166.0,63.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics 100 Metres,,Russia,22.9,Combined,72,59,54.96,45.04
64347,Larisa Nikolayevna Kruglova,F,31.0,166.0,63.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics 4 X 100 Metres Relay,Silver,Russia,22.9,Combined,72,59,54.96,45.04
64348,Oleksiy Grigorievich Kruhliak,M,24.0,175.0,76.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Foil, Individual",,Ukraine,24.8,Miscellaneous,8,21,27.59,72.41
64348,Oleksiy Grigorievich Kruhliak,M,24.0,175.0,76.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Foil, Team",,Ukraine,24.8,Miscellaneous,8,21,27.59,72.41
64349,Olena Yevhenivna Kruhlova (-Sydorenko),F,18.0,171.0,60.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 100 Metres Backstroke,,Ukraine,20.5,Aquatics,7,8,46.67,53.33
64349,Olena Yevhenivna Kruhlova (-Sydorenko),F,18.0,171.0,60.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 200 Metres Backstroke,,Ukraine,20.5,Aquatics,7,8,46.67,53.33
64349,Olena Yevhenivna Kruhlova (-Sydorenko),F,18.0,171.0,60.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 4 X 100 Metres Medley Relay,Bronze,Ukraine,20.5,Aquatics,7,8,46.67,53.33
64357,Petro Mykhailovych Kruk,M,23.0,187.0,92.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Canadian Doubles, 1,000 Metres",,Ukraine,26.3,Paddling,7,10,41.18,58.82
64358,Andrejs Krkli,M,21.0,176.0,67.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics 1,500 Metres",,Russia,21.6,Combined,0,44,0.0,100.0
64358,Andrejs Krkli,M,21.0,176.0,67.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Marathon,,Russia,21.6,Combined,0,44,0.0,100.0
64359,Arnolds Krkli,M,22.0,176.0,67.0,Latvia,LAT,1936 Summer,1936,Summer,Berlin,Athletics,Athletics 50 Kilometres Walk,,Latvia,21.6,Combined,0,7,0.0,100.0
64360,Andrey Krukov,M,27.0,190.0,86.0,Kazakhstan,KAZ,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Pairs,,Kazakhstan,23.8,Skating,6,34,15.0,85.0
64367,Dita Krmberga,F,24.0,180.0,68.0,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Basketball,Basketball,,Latvia,21.0,Team,12,2,85.71,14.29
64368,Gerda Krmia,F,21.0,166.0,56.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon7.5 Kilometres Sprint,,Latvia,20.3,Skiing,15,31,32.61,67.39
64368,Gerda Krmia,F,21.0,166.0,56.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon15 Kilometres,,Latvia,20.3,Skiing,15,31,32.61,67.39
64368,Gerda Krmia,F,21.0,166.0,56.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon4 X 6 Kilometres Relay,,Latvia,20.3,Skiing,15,31,32.61,67.39
64368,Gerda Krmia,F,25.0,166.0,56.0,Latvia,LAT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon7.5 Kilometres Sprint,,Latvia,20.3,Skiing,17,21,44.74,55.26
64368,Gerda Krmia,F,25.0,166.0,56.0,Latvia,LAT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon10 Kilometres Pursuit,,Latvia,20.3,Skiing,17,21,44.74,55.26
