id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region
134885,Nataliya Sergeyevna Zhukova,F,21.0,168.0,55.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing 10 Kilometres,,Russia
134885,Nataliya Sergeyevna Zhukova,F,21.0,168.0,55.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Russia
134885,Nataliya Sergeyevna Zhukova,F,21.0,168.0,55.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing15 Km Skiathlon,,Russia
134885,Nataliya Sergeyevna Zhukova,F,21.0,168.0,55.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing 4 X 5 Kilometres Relay,,Russia
134886,Nikolay Yuryevich Zhukovets,M,21.0,180.0,73.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Windsurfer,,Belarus
134886,Nikolay Yuryevich Zhukovets,M,25.0,180.0,73.0,Belarus,BLR,2012 Summer,2012,Summer,London,Sailing,Sailing Windsurfer,,Belarus
134887,Aleksandr Petrovich Zhukovsky,M,24.0,183.0,87.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Canadian Singles, 500 Metres",,Belarus
134887,Aleksandr Petrovich Zhukovsky,M,24.0,183.0,87.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Canadian Singles, 1,000 Metres",,Belarus
134887,Aleksandr Petrovich Zhukovsky,M,28.0,183.0,87.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Canadian Singles, 500 Metres",,Belarus
134887,Aleksandr Petrovich Zhukovsky,M,28.0,183.0,87.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Canadian Singles, 1,000 Metres",,Belarus
134887,Aleksandr Petrovich Zhukovsky,M,32.0,183.0,87.0,Belarus,BLR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Canadian Singles, 1,000 Metres",,Belarus
134888,"Aleksandr Vyacheslavovich ""Sasha"" Zhulin",M,28.0,176.0,70.0,Unified Team-2,EUN,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,Russia
134888,"Aleksandr Vyacheslavovich ""Sasha"" Zhulin",M,30.0,176.0,70.0,Russia-2,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,Russia
134889,Valentina Aleksandrovna Zhulina (Yermakova-),F,27.0,176.0,86.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Coxed Eights,Silver,Russia
134890,Bolat Nuriddinovich Zhumadilov,M,23.0,164.0,51.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Flyweight,Silver,Kazakhstan
134890,Bolat Nuriddinovich Zhumadilov,M,27.0,164.0,51.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Flyweight,Silver,Kazakhstan
134891,Dauren Nurdauletovich Zhumagaziyev,M,23.0,179.0,70.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Lightweight, Freestyle",,Kazakhstan
134892,Nurbergen Batyrgalitovich Zhumagaziyev,M,23.0,172.0,64.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating 500 Metres,,Kazakhstan
134892,Nurbergen Batyrgalitovich Zhumagaziyev,M,23.0,172.0,64.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating 5,000 Metres Relay",,Kazakhstan
134893,Mansur Zhumayev,M,25.0,170.0,66.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Judo,Judo Half-Lightweight,,Uzbekistan
134894,Olena Hryhorivna Zhupina,F,22.0,164.0,56.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Diving,Diving Springboard,,Ukraine
134894,Olena Hryhorivna Zhupina,F,22.0,164.0,56.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Diving,Diving Platform,,Ukraine
134894,Olena Hryhorivna Zhupina,F,27.0,164.0,56.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Diving,Diving Platform,,Ukraine
134894,Olena Hryhorivna Zhupina,F,27.0,164.0,56.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Diving,Diving Synchronized Springboard,Bronze,Ukraine
134894,Olena Hryhorivna Zhupina,F,30.0,164.0,56.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Diving,Diving Platform,,Ukraine
134895,"Olena Zhupiyeva-V'iazova (-Dershan, -Skachkova)",F,28.0,163.0,51.0,Soviet Union,UKR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics 10,000 Metres",Bronze,Ukraine
134895,"Olena Zhupiyeva-V'iazova (-Dershan, -Skachkova)",F,32.0,163.0,51.0,Unified Team,UKR,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics 10,000 Metres",,Ukraine
134896,Inna Oleksandrivna Zhurakovska (Syrota-),F,36.0,174.0,68.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Individual",,Russia
134896,Inna Oleksandrivna Zhurakovska (Syrota-),F,36.0,174.0,68.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Team",,Russia
134897,Konstantin Borisovich Zhuravlyov,M,24.0,180.0,70.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics 4 X 100 Metres Relay,,Uzbekistan
134898,Oleg Borisovich Zhuravlyov,M,18.0,184.0,74.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics 4 X 100 Metres Relay,,Uzbekistan
134898,Oleg Borisovich Zhuravlyov,M,26.0,184.0,74.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 200 Metres,,Uzbekistan
134899,Stanislav Leonidovich Zhuravlyov,M,24.0,190.0,77.0,Belarus,BLR,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Individual,,Belarus
134900,Anastasiya Sergeyevna Zhuravlyova (Kirbyateva-),F,22.0,175.0,57.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Athletics,Athletics Long Jump,,Uzbekistan
134900,Anastasiya Sergeyevna Zhuravlyova (Kirbyateva-),F,22.0,175.0,57.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Athletics,Athletics Triple Jump,,Uzbekistan
134900,Anastasiya Sergeyevna Zhuravlyova (Kirbyateva-),F,26.0,175.0,57.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Triple Jump,,Uzbekistan
134900,Anastasiya Sergeyevna Zhuravlyova (Kirbyateva-),F,30.0,175.0,57.0,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Athletics,Athletics Triple Jump,,Uzbekistan
134901,Yuriy Zhuravskiy,M,27.0,190.0,96.0,Ukraine,UKR,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Four,,Ukraine
134902,Aleksandr Aleksandrovich Zhurik,M,22.0,193.0,98.0,Belarus,BLR,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey,,Belarus
134902,Aleksandr Aleksandrovich Zhurik,M,26.0,193.0,98.0,Belarus,BLR,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,,Belarus
134903,Ablaykhan Kayratovich Zhusupov,M,19.0,175.0,64.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Light-Welterweight,,Kazakhstan
134904,K'akhaber Zhvania,M,25.0,178.0,69.0,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Welterweight,,Georgia
134905,Heorhiy Semenovych Zhylin,M,26.0,185.0,82.0,Soviet Union,UKR,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Double Sculls,Silver,Ukraine
134905,Heorhiy Semenovych Zhylin,M,31.0,185.0,82.0,Soviet Union,UKR,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Coxed Pairs,Bronze,Ukraine
134906,Olena Mykolaivna Zhyrko (-Marenchikova),F,24.0,180.0,85.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball,Gold,Russia
134906,Olena Mykolaivna Zhyrko (-Marenchikova),F,28.0,180.0,85.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball,,Ukraine
134927,Mris Ziedi,M,27.0,178.0,78.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey,,Latvia
134973,Farit Nurgaliyevich Zigangirov,M,25.0,174.0,74.0,Soviet Union,KAZ,1980 Summer,1980,Summer,Moskva,Hockey,Hockey,Bronze,Kazakhstan
134974,Nataliya Kamilovna Ziganshina,F,18.0,156.0,47.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Individual All-Around,,Russia
134974,Nataliya Kamilovna Ziganshina,F,18.0,156.0,47.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Team All-Around,Bronze,Russia
134974,Nataliya Kamilovna Ziganshina,F,18.0,156.0,47.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Floor Exercise,,Russia
134974,Nataliya Kamilovna Ziganshina,F,18.0,156.0,47.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horse Vault,,Russia
134974,Nataliya Kamilovna Ziganshina,F,18.0,156.0,47.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Uneven Bars,,Russia
134974,Nataliya Kamilovna Ziganshina,F,18.0,156.0,47.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Balance Beam,,Russia
134987,Kseniya Pavlovna Zikunkova,F,23.0,170.0,56.0,Belarus,BLR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon7.5 Kilometres Sprint,,Belarus
134987,Kseniya Pavlovna Zikunkova,F,23.0,170.0,56.0,Belarus,BLR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon15 Kilometres,,Belarus
134987,Kseniya Pavlovna Zikunkova,F,27.0,170.0,56.0,Belarus,BLR,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon15 Kilometres,,Belarus
134988,Irina Aleksandrovna Zilber,F,16.0,174.0,49.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Group,Gold,Russia
134995,Dainis Zltis,M,26.0,168.0,83.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Light-Heavyweight,,Latvia
134996,Diana ilit,F,20.0,162.0,61.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Road Race, Individual",,Lithuania
134996,Diana ilit,F,24.0,162.0,61.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Road Race, Individual",Bronze,Lithuania
134996,Diana ilit,F,24.0,162.0,61.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Individual Time Trial,,Lithuania
135003,Laima Zilporyt,F,21.0,168.0,60.0,Soviet Union,LTU,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Road Race, Individual",Bronze,Lithuania
135003,Laima Zilporyt,F,25.0,168.0,60.0,Lithuania,LTU,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Road Race, Individual",,Lithuania
135007,Raivis Zmelis,M,29.0,186.0,79.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 10 Kilometres Sprint,,Latvia
135007,Raivis Zmelis,M,29.0,186.0,79.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 12.5 Kilometres Pursuit,,Latvia
135007,Raivis Zmelis,M,29.0,186.0,79.0,Latvia,LAT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,,Latvia
135008,Yevgeny Vladimirovich Zimin,M,20.0,173.0,82.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey,Gold,Russia
135008,Yevgeny Vladimirovich Zimin,M,24.0,173.0,82.0,Soviet Union,RUS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey,Gold,Russia
135009,Anna Zimina (-Zaytseva),F,29.0,160.0,58.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics 800 Metres,,Russia
135047,Nikolay Semyonovich Zimyatov,M,24.0,183.0,68.0,Soviet Union,RUS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Russia
135047,Nikolay Semyonovich Zimyatov,M,24.0,183.0,68.0,Soviet Union,RUS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing 30 Kilometres,Gold,Russia
135047,Nikolay Semyonovich Zimyatov,M,24.0,183.0,68.0,Soviet Union,RUS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing 50 Kilometres,Gold,Russia
135047,Nikolay Semyonovich Zimyatov,M,24.0,183.0,68.0,Soviet Union,RUS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,Gold,Russia
135047,Nikolay Semyonovich Zimyatov,M,28.0,183.0,68.0,Soviet Union,RUS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Russia
135047,Nikolay Semyonovich Zimyatov,M,28.0,183.0,68.0,Soviet Union,RUS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing 30 Kilometres,Gold,Russia
135047,Nikolay Semyonovich Zimyatov,M,28.0,183.0,68.0,Soviet Union,RUS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Russia
135047,Nikolay Semyonovich Zimyatov,M,28.0,183.0,68.0,Soviet Union,RUS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,Silver,Russia
135054,Volodymyr Zinchenko,M,32.0,192.0,130.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Discus Throw,,Russia
135056,Oleksandr Borysovych Zinenko,M,21.0,184.0,85.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Running Target 10 Metres,,Ukraine
135058,Viktor Aleksandrovich Zinger,M,26.0,172.0,70.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey,Gold,Russia
135079,Irek Khaydarovich Zinnurov,M,31.0,187.0,84.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo,Silver,Russia
135079,Irek Khaydarovich Zinnurov,M,35.0,187.0,84.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo,Bronze,Russia
135082,Aleksey Anatolyevich Zinovyev,M,18.0,182.0,80.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 200 Metres Breaststroke,,Russia
135083,Sergey Olegovich Zinovyev,M,29.0,178.0,81.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Russia
135106,Ulla Zirne,F,18.0,172.0,67.0,Latvia,LAT,2014 Winter,2014,Winter,Sochi,Luge,Luge Singles,,Latvia
135123,Marius ikas,M,23.0,185.0,72.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 20 Kilometres Walk,,Lithuania
135123,Marius ikas,M,27.0,185.0,72.0,Lithuania,LTU,2012 Summer,2012,Summer,London,Athletics,Athletics 20 Kilometres Walk,,Lithuania
135123,Marius ikas,M,31.0,185.0,72.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics 20 Kilometres Walk,,Lithuania
135124,Yevhen Volodymyrovych Ziukov,M,22.0,182.0,74.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics 4 X 400 Metres Relay,,Ukraine
135124,Yevhen Volodymyrovych Ziukov,M,26.0,182.0,74.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics 4 X 400 Metres Relay,,Ukraine
135125,Volodymyr Viktorovych Ziuskov,M,22.0,187.0,70.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Long Jump,,Ukraine
135126,Nina Anatolivna Ziuskova,F,28.0,180.0,67.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics 400 Metres,,Ukraine
135126,Nina Anatolivna Ziuskova,F,28.0,180.0,67.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics 4 X 400 Metres Relay,Gold,Ukraine
135141,Emin zizov,M,23.0,168.0,66.0,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Welterweight, Freestyle",,Azerbaijan
135142,Mehman Akif zizov,M,24.0,182.0,81.0,Azerbaijan,AZE,2000 Summer,2000,Summer,Sydney,Judo,Judo Half-Middleweight,,Azerbaijan
135142,Mehman Akif zizov,M,28.0,182.0,81.0,Azerbaijan,AZE,2004 Summer,2004,Summer,Athina,Judo,Judo Half-Middleweight,,Azerbaijan
135142,Mehman Akif zizov,M,32.0,182.0,81.0,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Judo,Judo Half-Middleweight,,Azerbaijan
135143,Ramin zizov,M,24.0,192.0,80.0,Azerbaijan,AZE,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Welterweight,,Azerbaijan
135144,Frid zizova,F,17.0,173.0,67.0,Azerbaijan,AZE,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Welterweight,,Azerbaijan
135144,Frid zizova,F,21.0,173.0,67.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Welterweight,,Azerbaijan
135157,Karolis Zlatkauskas,M,20.0,188.0,84.0,Lithuania,LTU,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon 10 Kilometres Sprint,,Lithuania
135159,Yuliya Zlobina,F,24.0,158.0,57.0,Azerbaijan,AZE,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,,Azerbaijan
135161,Galina Borisovna Zlotnikova,F,20.0,176.0,72.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo,,Russia
135162,Aleksandr Vladimirovich Zlydenny,M,23.0,174.0,74.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Shooting,Shooting Air Rifle 10 Metres,,Russia
135168,Artyom Znachkov,M,23.0,182.0,57.0,Armenia,ARM,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,,Armenia
135169,Marina Nikolayevna Znak,F,27.0,180.0,75.0,Soviet Union,BLR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Coxed Eights,,Belarus
135169,Marina Nikolayevna Znak,F,31.0,180.0,75.0,Unified Team,BLR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Coxed Eights,,Belarus
135169,Marina Nikolayevna Znak,F,35.0,180.0,75.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Coxed Eights,Bronze,Belarus
135169,Marina Nikolayevna Znak,F,39.0,180.0,75.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Coxed Eights,,Belarus
135181,Aleksandr Zõbin,M,29.0,185.0,105.0,Soviet Union,EST,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Multihull,,Estonia
135181,Aleksandr Zõbin,M,37.0,185.0,105.0,Soviet Union,EST,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Keelboat,,Estonia
135205,Shakhobiddin Shokirovich Zoirov,M,23.0,169.0,52.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Flyweight,Gold,Uzbekistan
135218,Valrijs olnerovis,M,23.0,180.0,67.0,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics 3,000 Metres Steeplechase",,Latvia
135218,Valrijs olnerovis,M,27.0,180.0,67.0,Latvia,LAT,2012 Summer,2012,Summer,London,Athletics,Athletics Marathon,,Latvia
135220,Aleksandr Zolotarev,M,28.0,181.0,72.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Triple Jump,,Russia
135221,Tatyana Vladimirovna Zolotnitskaya,F,17.0,172.0,65.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming 100 Metres Freestyle,,Russia
135221,Tatyana Vladimirovna Zolotnitskaya,F,17.0,172.0,65.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming 200 Metres Freestyle,,Russia
135221,Tatyana Vladimirovna Zolotnitskaya,F,17.0,172.0,65.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Russia
135221,Tatyana Vladimirovna Zolotnitskaya,F,17.0,172.0,65.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming 4 X 100 Metres Medley Relay,,Russia
135222,Nataliya Zolotukhina,F,19.0,178.0,70.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 100 Metres Butterfly,,Ukraine
135222,Nataliya Zolotukhina,F,19.0,178.0,70.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 200 Metres Butterfly,,Ukraine
135223,Nataliya Olehivna Zolotukhina,F,31.0,180.0,87.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Hammer Throw,,Ukraine
135249,Boris Zhamyanovich Zoriktuyev,M,23.0,152.0,51.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Boxing,Boxing Flyweight,,Russia
135250,Yury Zorin,M,24.0,188.0,69.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics 400 Metres Hurdles,,Russia
135266,Igor Zotov,M,24.0,196.0,103.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Coxed Fours,,Russia
135290,Vera Zozua (-Pyatnizin),F,20.0,157.0,69.0,Soviet Union,LAT,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Singles,,Latvia
135290,Vera Zozua (-Pyatnizin),F,24.0,157.0,69.0,Soviet Union,LAT,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Singles,Gold,Latvia
135290,Vera Zozua (-Pyatnizin),F,28.0,157.0,69.0,Soviet Union,LAT,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Singles,,Latvia
135291,Roman Volodymyrovych Zozulia,M,21.0,164.0,59.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Individual All-Around,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,21.0,164.0,59.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Team All-Around,Silver,Ukraine
135291,Roman Volodymyrovych Zozulia,M,21.0,164.0,59.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Floor Exercise,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,21.0,164.0,59.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Horse Vault,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,21.0,164.0,59.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Parallel Bars,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,21.0,164.0,59.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Horizontal Bar,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,21.0,164.0,59.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Rings,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,21.0,164.0,59.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Pommelled Horse,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,25.0,164.0,59.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Individual All-Around,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,25.0,164.0,59.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Team All-Around,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,25.0,164.0,59.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Floor Exercise,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,25.0,164.0,59.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horse Vault,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,25.0,164.0,59.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Parallel Bars,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,25.0,164.0,59.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horizontal Bar,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,25.0,164.0,59.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Rings,,Ukraine
135291,Roman Volodymyrovych Zozulia,M,25.0,164.0,59.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Pommelled Horse,,Ukraine
135292,Vira Mykhalivna Zozulia,F,30.0,165.0,53.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics 20 Kilometres Walk,,Ukraine
135292,Vira Mykhalivna Zozulia,F,33.0,165.0,53.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics 20 Kilometres Walk,,Ukraine
135292,Vira Mykhalivna Zozulia,F,37.0,165.0,53.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 20 Kilometres Walk,,Ukraine
135330,Valery Viktorovich Zubanov,M,21.0,184.0,82.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,,Russia
135330,Valery Viktorovich Zubanov,M,25.0,184.0,82.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,,Russia
135330,Valery Viktorovich Zubanov,M,29.0,184.0,82.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,,Russia
135331,Olha Valentynivna Zubareva,F,22.0,182.0,90.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Handball,Handball,Gold,Ukraine
135333,"Viktoriya Volodymyrivna ""Vita"" Zubchenko",F,19.0,170.0,50.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Group,,Ukraine
